dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1662429600,2022-09-06 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,297.95,10000,293.64,298.5,297.08,299.26,1017,,,77,4.47,198,6.71,,,,,40,500,Rain,light rain,10n
1662433200,2022-09-06 03:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,297.47,10000,292.97,297.94,296.15,298.73,1017,,,76,3.6,200,,,,,,75,500,Rain,light rain,10n
1662436800,2022-09-06 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,297.23,10000,293.97,297.83,295.15,298.73,1017,,,82,4.12,210,,,,,,0,500,Rain,light rain,10n
1662440400,2022-09-06 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.53,9656,293.28,297.06,294.92,298.14,1017,,,82,4.02,210,,0.3,,,,100,500,Rain,light rain,10n
1662440400,2022-09-06 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.53,9656,293.28,297.06,294.92,298.14,1017,,,82,4.02,210,,0.3,,,,100,701,Mist,mist,50n
1662444000,2022-09-06 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.51,8047,293.46,297.07,295.15,297.74,1017,,,83,2.24,155,4.92,0.25,,,,100,500,Rain,light rain,10n
1662444000,2022-09-06 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.51,8047,293.46,297.07,295.15,297.74,1017,,,83,2.24,155,4.92,0.25,,,,100,701,Mist,mist,50n
1662447600,2022-09-06 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.65,10000,293.4,297.2,295.15,297.74,1016,,,82,4.92,176,5.81,0.44,,,,100,500,Rain,light rain,10n
1662451200,2022-09-06 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.65,10000,293.4,297.2,295.47,297.19,1016,,,82,5.81,181,6.71,0.25,,,,100,500,Rain,light rain,10n
1662454800,2022-09-06 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.86,10000,294.19,297.51,295.97,297.19,1015,,,85,4.47,200,5.81,0.36,,,,100,500,Rain,light rain,10n
1662458400,2022-09-06 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.07,8047,293.03,296.58,295.36,297.19,1016,,,83,4.92,186,6.26,0.59,,,,100,701,Mist,mist,50n
1662458400,2022-09-06 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.07,8047,293.03,296.58,295.36,297.19,1016,,,83,4.92,186,6.26,0.59,,,,100,500,Rain,light rain,10n
1662462000,2022-09-06 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.14,6437,294.41,296.84,295.15,297.04,1016,,,90,3.58,180,,0.86,,,,75,500,Rain,light rain,10d
1662462000,2022-09-06 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.14,6437,294.41,296.84,295.15,297.04,1016,,,90,3.58,180,,0.86,,,,75,701,Mist,mist,50d
1662465600,2022-09-06 12:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.15,6437,294.78,296.91,295.36,296.63,1016,,,92,3.58,163,5.36,1.09,,,,100,501,Rain,moderate rain,10d
1662465600,2022-09-06 12:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.15,6437,294.78,296.91,295.36,296.63,1016,,,92,3.58,163,5.36,1.09,,,,100,701,Mist,mist,50d
1662469200,2022-09-06 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.67,4828,292.83,296.17,294.81,296.47,1016,,,84,4.12,190,,1.67,,,,100,701,Mist,mist,50d
1662469200,2022-09-06 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.67,4828,292.83,296.17,294.81,296.47,1016,,,84,4.12,190,,1.67,,,,100,501,Rain,moderate rain,10d
1662472800,2022-09-06 14:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.8,10000,292.77,296.29,294.92,296.63,1015,,,83,3.13,117,4.02,1.12,,,,100,501,Rain,moderate rain,10d
1662476400,2022-09-06 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.6,805,293.14,296.15,294.36,296.6,1016,,,86,5.36,163,8.05,4.36,3.93,,,100,502,Rain,heavy intensity rain,10d
1662476400,2022-09-06 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.6,805,293.14,296.15,294.36,296.6,1016,,,86,5.36,163,8.05,4.36,3.93,,,100,741,Fog,fog,50d
1662480000,2022-09-06 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.14,3219,293.24,295.72,294.44,296.08,1015,,,89,2.57,130,7.72,4.4,,,,100,502,Rain,heavy intensity rain,10d
1662480000,2022-09-06 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.14,3219,293.24,295.72,294.44,296.08,1015,,,89,2.57,130,7.72,4.4,,,,100,701,Mist,mist,50d
1662483600,2022-09-06 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.76,4828,292.5,295.25,294.25,296.15,1015,,,87,4.92,110,6.71,1.48,,,,100,501,Rain,moderate rain,10d
1662483600,2022-09-06 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.76,4828,292.5,295.25,294.25,296.15,1015,,,87,4.92,110,6.71,1.48,,,,100,701,Mist,mist,50d
1662487200,2022-09-06 18:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.86,10000,292.79,295.38,294.25,295.93,1015,,,88,3.6,80,,0.63,,,,100,500,Rain,light rain,10d
1662490800,2022-09-06 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.37,3219,292.48,294.87,293.7,295.37,1015,,,89,4.12,80,,0.68,,,,100,500,Rain,light rain,10d
1662490800,2022-09-06 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.37,3219,292.48,294.87,293.7,295.37,1015,,,89,4.12,80,,0.68,,,,100,701,Mist,mist,50d
1662494400,2022-09-06 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.05,4828,291.81,294.47,292.69,295.14,1015,,,87,6.69,60,,2.16,,,,100,701,Mist,mist,50d
1662494400,2022-09-06 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.05,4828,291.81,294.47,292.69,295.14,1015,,,87,6.69,60,,2.16,,,,100,501,Rain,moderate rain,10d
1662498000,2022-09-06 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.09,2012,292.03,294.54,293.16,295.14,1015,,,88,6.69,50,11.32,1.92,2.29,,,100,501,Rain,moderate rain,10d
1662498000,2022-09-06 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.09,2012,292.03,294.54,293.16,295.14,1015,,,88,6.69,50,11.32,1.92,2.29,,,100,701,Mist,mist,50d
1662501600,2022-09-06 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.71,2414,292.37,294.22,292.6,294.84,1015,,,92,4.47,108,7.6,1.45,,,,100,501,Rain,moderate rain,10d
1662501600,2022-09-06 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.71,2414,292.37,294.22,292.6,294.84,1015,,,92,4.47,108,7.6,1.45,,,,100,701,Mist,mist,50d
1662505200,2022-09-06 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.66,4023,292.32,294.17,293.16,294.84,1015,,,92,3.09,50,,0.81,,,,100,701,Mist,mist,50d
1662505200,2022-09-06 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.66,4023,292.32,294.17,293.16,294.84,1015,,,92,3.09,50,,0.81,,,,100,500,Rain,light rain,10d
1662508800,2022-09-07 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.21,4023,292.68,294.75,293.15,295.14,1015,,,91,3.6,60,,0.34,,,,100,701,Mist,mist,50n
1662508800,2022-09-07 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.21,4023,292.68,294.75,293.15,295.14,1015,,,91,3.6,60,,0.34,,,,100,500,Rain,light rain,10n
1662512400,2022-09-07 01:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.31,10000,292.43,294.81,293.15,295.14,1016,,,89,5.66,60,9.26,0.25,,,,100,500,Rain,light rain,10n
1662512400,2022-09-07 01:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.31,10000,292.43,294.81,293.15,295.14,1016,,,89,5.66,60,9.26,0.25,,,,100,701,Mist,mist,50n
1662516000,2022-09-07 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.46,10000,291.94,293.92,292.71,294.14,1016,,,91,6.71,70,,0.51,,,,100,500,Rain,light rain,10n
1662519600,2022-09-07 03:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.25,10000,291.38,293.64,292.36,294.14,1016,,,89,7.6,60,11.18,,1.02,,,100,500,Rain,light rain,10n
1662523200,2022-09-07 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.39,10000,291.52,293.79,292.15,294.26,1016,,,89,5.66,80,,0.22,,,,100,701,Mist,mist,50n
1662523200,2022-09-07 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.39,10000,291.52,293.79,292.15,294.26,1016,,,89,5.66,80,,0.22,,,,100,500,Rain,light rain,10n
1662523200,2022-09-07 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.39,10000,291.52,293.79,292.15,294.26,1016,,,89,5.66,80,,0.22,,,,100,300,Drizzle,light intensity drizzle,09n
1662526800,2022-09-07 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.24,10000,291.37,293.63,292.15,294.26,1016,,,89,8.75,60,,,,,,100,701,Mist,mist,50n
1662530400,2022-09-07 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.05,10000,291.18,293.42,292.15,294.26,1015,,,89,8.75,50,,,,,,100,701,Mist,mist,50n
1662534000,2022-09-07 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.84,10000,290.8,293.16,291.15,293.71,1015,,,88,9.26,60,,,,,,100,804,Clouds,overcast clouds,04n
1662537600,2022-09-07 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.82,10000,290.41,293.09,291.15,293.71,1015,,,86,8.23,50,,,,,,100,804,Clouds,overcast clouds,04n
1662541200,2022-09-07 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.82,10000,290.41,293.09,291.66,293.71,1015,,,86,7.72,60,,,,,,100,804,Clouds,overcast clouds,04n
1662544800,2022-09-07 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.82,10000,290.23,293.06,291.66,293.71,1015,,,85,7.72,60,,0.25,,,,100,500,Rain,light rain,10n
1662548400,2022-09-07 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.76,10000,290.17,293,291.66,293.3,1016,,,85,7.6,60,,,,,,100,804,Clouds,overcast clouds,04d
1662552000,2022-09-07 12:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.34,6437,290.66,292.66,291.66,293.18,1016,,,90,7.2,40,,,,,,100,701,Mist,mist,50d
1662555600,2022-09-07 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.04,8047,290.54,292.36,291.48,292.74,1016,,,91,6.71,40,,0.25,,,,100,721,Haze,haze,50d
1662555600,2022-09-07 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.04,8047,290.54,292.36,291.48,292.74,1016,,,91,6.71,40,,0.25,,,,100,500,Rain,light rain,10d
1662559200,2022-09-07 14:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.46,8047,290.42,292.74,291.48,293.19,1016,,,88,6.26,30,8.05,,,,,100,721,Haze,haze,50d
1662562800,2022-09-07 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.87,10000,290.09,293.09,292.36,293.75,1016,,,84,7.72,50,9.26,,,,,100,804,Clouds,overcast clouds,04d
1662566400,2022-09-07 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.87,10000,290.1,294.06,293.14,294.97,1016,,,79,7.6,50,8.94,,,,,100,804,Clouds,overcast clouds,04d
1662570000,2022-09-07 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.1,10000,289.92,294.26,293.7,295.15,1016,,,77,7.6,60,,,,,,100,804,Clouds,overcast clouds,04d
1662573600,2022-09-07 18:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.6,10000,289.99,294.76,293.7,295.36,1015,,,75,6.26,57,10.28,,,,,100,500,Rain,light rain,10d
1662577200,2022-09-07 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.02,10000,290.18,295.19,294.15,296.08,1015,,,74,7.15,62,10.28,0.24,,,,100,500,Rain,light rain,10d
1662580800,2022-09-07 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.2,10000,289.7,295.31,294.44,295.92,1014,,,71,7.6,52,8.94,0.15,,,,100,500,Rain,light rain,10d
1662584400,2022-09-07 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.56,10000,289.82,295.68,294.81,296.14,1014,,,70,5.66,60,,,,,,75,803,Clouds,broken clouds,04d
1662588000,2022-09-07 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.54,10000,289.8,295.66,294.81,296.14,1014,,,70,5.14,50,,0.25,,,,100,500,Rain,light rain,10d
1662591600,2022-09-07 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.25,10000,289.97,295.4,294.81,296.08,1014,,,72,5.36,40,,,,,,100,804,Clouds,overcast clouds,04d
1662595200,2022-09-08 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.18,10000,289.23,295.24,294.15,295.52,1014,,,69,6.26,4,8.49,,,,,100,804,Clouds,overcast clouds,04n
1662598800,2022-09-08 01:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.72,10000,289.02,294.76,294.15,295.52,1014,,,70,6.71,59,9.39,,,,,100,804,Clouds,overcast clouds,04n
1662602400,2022-09-08 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.59,10000,289.12,294.64,293.89,295.14,1014,,,71,5.81,58,8.94,0.17,,,,20,500,Rain,light rain,10n
1662606000,2022-09-08 03:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.24,10000,289.22,294.31,293.15,294.97,1014,,,73,5.36,47,9.83,,,,,75,803,Clouds,broken clouds,04n
1662609600,2022-09-08 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.88,10000,288.87,293.91,293.33,294.41,1014,,,73,4.47,47,8.05,,,,,40,802,Clouds,scattered clouds,03n
1662613200,2022-09-08 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.51,10000,288.94,293.56,292.77,294.41,1014,,,75,3.09,10,,,,,,75,803,Clouds,broken clouds,04n
1662616800,2022-09-08 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.13,10000,288.77,293.17,292.15,294.28,1014,,,76,3.09,20,,,,,,75,803,Clouds,broken clouds,04n
1662620400,2022-09-08 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.77,10000,288.63,292.8,292.03,293.73,1013,,,77,3.6,20,,,,,,75,803,Clouds,broken clouds,04n
1662624000,2022-09-08 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.55,10000,288.62,292.58,291.15,293.3,1013,,,78,4.12,20,,,,,,40,802,Clouds,scattered clouds,03n
1662627600,2022-09-08 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.34,10000,288.41,292.35,291.15,292.74,1013,,,78,3.09,10,,,,,,75,803,Clouds,broken clouds,04n
1662631200,2022-09-08 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,291.76,10000,286.83,291.58,290.47,292.58,1014,,,73,3.6,20,,,,,,40,802,Clouds,scattered clouds,03n
1662634800,2022-09-08 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,291.72,10000,286.79,291.54,290.47,292.58,1014,,,73,3.09,20,,0.25,,,,75,500,Rain,light rain,10d
1662638400,2022-09-08 12:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.61,10000,287.65,292.52,291.11,293.3,1014,,,73,5.66,50,,,,,,75,803,Clouds,broken clouds,04d
1662642000,2022-09-08 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.16,10000,286.85,292.97,292.14,294.97,1014,,,67,6.17,50,,,,,,20,801,Clouds,few clouds,02d
1662645600,2022-09-08 14:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.48,10000,287.64,294.37,293.14,295.92,1013,,,65,5.66,60,,,,,,20,801,Clouds,few clouds,02d
1662649200,2022-09-08 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.82,10000,287.72,294.71,293.7,297.19,1013,,,64,6.17,60,9.26,,,,,100,804,Clouds,overcast clouds,04d
1662652800,2022-09-08 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.85,10000,287.95,295.77,294.81,297.26,1013,,,61,5.81,31,7.6,,,,,100,804,Clouds,overcast clouds,04d
1662656400,2022-09-08 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.66,10000,287.93,296.58,295.92,298.33,1013,,,58,3.6,60,,,,,,100,804,Clouds,overcast clouds,04d
1662660000,2022-09-08 18:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,297.75,10000,287.83,297.68,297.03,299.25,1013,,,54,3.09,60,,,,,,40,802,Clouds,scattered clouds,03d
1662663600,2022-09-08 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,297.97,10000,287.75,297.89,297.36,299.41,1013,,,53,3.09,40,,,,,,40,802,Clouds,scattered clouds,03d
1662667200,2022-09-08 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,298.42,10000,288.16,298.39,296.47,299.81,1012,,,53,4.02,44,5.81,,,,,75,803,Clouds,broken clouds,04d
1662670800,2022-09-08 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,298.18,10000,288.23,298.15,295.94,299.81,1011,,,54,4.12,70,8.75,,,,,20,801,Clouds,few clouds,02d
1662674400,2022-09-08 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,297.7,10000,288.07,297.65,295.94,299.26,1012,,,55,4.47,169,5.81,,,,,0,800,Clear,sky is clear,01d
1662678000,2022-09-08 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.5,10000,288.56,296.48,295.38,297.59,1012,,,61,5.36,150,6.71,,,,,0,800,Clear,sky is clear,01d
1662681600,2022-09-09 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.84,10000,287.98,294.76,294.27,295.59,1012,,,65,4.12,220,,,,,,0,800,Clear,sky is clear,01n
1662685200,2022-09-09 01:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.58,10000,287.49,294.45,293.72,295.37,1013,,,64,2.24,127,2.68,,,,,0,800,Clear,sky is clear,01n
1662688800,2022-09-09 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.4,10000,287.56,294.28,293.33,295.14,1013,,,65,0.45,153,1.34,,,,,0,800,Clear,sky is clear,01n
1662692400,2022-09-09 03:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.25,10000,287.89,294.17,292.77,295.14,1014,,,67,2.06,30,,,,,,0,800,Clear,sky is clear,01n
1662696000,2022-09-09 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.01,10000,288.12,293.95,292.15,295.14,1014,,,69,2.06,40,,,,,,0,800,Clear,sky is clear,01n
1662699600,2022-09-09 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.79,10000,288.35,293.76,292.04,294.38,1015,,,71,2.57,40,,,,,,0,800,Clear,sky is clear,01n
1662703200,2022-09-09 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.47,10000,289.1,293.54,291.11,294.14,1014,,,76,3.6,50,,,,,,0,800,Clear,sky is clear,01n
1662706800,2022-09-09 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.07,10000,289.32,293.18,291.11,293.71,1015,,,79,3.09,50,,0.25,,,,0,500,Rain,light rain,10n
1662710400,2022-09-09 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.21,10000,287.89,292.16,290.55,293.15,1015,,,76,2.57,70,,,,,,0,800,Clear,sky is clear,01n
1662714000,2022-09-09 09:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,291.81,10000,287.5,291.72,290.36,293.14,1016,,,76,4.12,40,,,,,,0,800,Clear,sky is clear,01n
1662717600,2022-09-09 10:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,291.09,10000,286.8,290.92,289.82,292.19,1016,,,76,3.6,30,,,,,,0,800,Clear,sky is clear,01n
1662721200,2022-09-09 11:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,290.86,10000,285.75,290.57,289.15,291.63,1017,,,72,3.58,30,,,,,,0,800,Clear,sky is clear,01d
1662724800,2022-09-09 12:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,291.83,10000,285.59,291.5,290.36,293.14,1018,,,67,4.12,40,,,,,,0,800,Clear,sky is clear,01d
1662728400,2022-09-09 13:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.97,10000,284.73,292.55,292.03,294.86,1018,,,59,5.66,50,,,,,,0,800,Clear,sky is clear,01d
1662732000,2022-09-09 14:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.28,10000,284.05,293.81,293.14,296.08,1019,,,52,5.66,40,,,,,,0,800,Clear,sky is clear,01d
1662735600,2022-09-09 15:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.94,10000,286.16,295.68,294.14,297.63,1019,,,54,5.66,60,,,,,,0,800,Clear,sky is clear,01d
1662739200,2022-09-09 16:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,297.03,10000,285.05,296.7,295.92,299.3,1019,,,47,5.14,40,,,,,,0,800,Clear,sky is clear,01d
1662742800,2022-09-09 17:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,297.93,10000,283.8,297.53,295.94,300.41,1018,,,41,5.66,40,,,,,,0,800,Clear,sky is clear,01d
1662746400,2022-09-09 18:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,298.8,10000,284.21,298.47,297.03,301.15,1018,,,40,4.63,40,,,,,,0,800,Clear,sky is clear,01d
1662750000,2022-09-09 19:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,298.85,10000,283.87,298.49,297.58,301.15,1018,,,39,4.63,40,,,,,,0,800,Clear,sky is clear,01d
1662753600,2022-09-09 20:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,299.13,10000,283.33,299.13,297.61,300.92,1018,,,37,4.47,40,,,,,,0,800,Clear,sky is clear,01d
1662757200,2022-09-09 21:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,298.99,10000,284.75,298.7,296.49,300.92,1018,,,41,4.12,60,,,,,,0,800,Clear,sky is clear,01d
1662760800,2022-09-09 22:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,298.32,10000,286.54,298.15,295.94,300.14,1019,,,48,5.66,100,,,,,,0,800,Clear,sky is clear,01d
1662764400,2022-09-09 23:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,296.23,10000,289.05,296.26,294.85,298.93,1019,,,64,4.47,160,5.36,,,,,0,800,Clear,sky is clear,01d
1662768000,2022-09-10 00:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,295.11,10000,290.05,295.27,294.27,296.15,1019,,,73,4.12,190,,,,,,0,800,Clear,sky is clear,01n
1662771600,2022-09-10 01:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.74,10000,290.12,294.91,294.15,295.59,1020,,,75,3.6,220,,,,,,0,800,Clear,sky is clear,01n
1662775200,2022-09-10 02:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294.38,10000,289.56,294.49,293.25,295.14,1021,,,74,3.6,190,,,,,,0,800,Clear,sky is clear,01n
1662778800,2022-09-10 03:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,294,10000,289.2,294.07,293.15,295.14,1021,,,74,4.12,200,,,,,,0,800,Clear,sky is clear,01n
1662782400,2022-09-10 04:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.79,10000,289.41,293.89,292.63,295.14,1022,,,76,2.57,210,,,,,,0,800,Clear,sky is clear,01n
1662786000,2022-09-10 05:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.47,10000,289.1,293.54,292.08,294.38,1022,,,76,2.06,230,,,,,,0,800,Clear,sky is clear,01n
1662789600,2022-09-10 06:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,293.06,10000,289.11,293.14,291.52,294.38,1022,,,78,1.34,221,3.58,,,,,0,800,Clear,sky is clear,01n
1662793200,2022-09-10 07:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.89,10000,288.75,292.93,291.48,294.14,1022,,,77,1.79,227,3.58,0.25,,,,0,500,Rain,light rain,10n
1662796800,2022-09-10 08:00:00 +0000 UTC,-14400,1133 Manhattan Ave,40.737061,-73.95555,292.74,10000,288.8,292.79,290.97,294.14,1022,,,78,2.24,360,4.47,,,,,0,800,Clear,sky is clear,01n
